word,level,pos,url,audioUk,audioUs
literature,b1,noun,/definition/english/literature,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lit/liter/literature__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lit/liter/literature__us_7.mp3
litre,b2,noun,/definition/english/litre,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lit/litre/litre__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lit/litre/litre__us_1.mp3
litter,b2,noun,/definition/english/litter_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lit/litte/litter__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lit/litte/litter__us_1.mp3
little,a1,adjective,/definition/english/little_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lit/littl/little__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lit/littl/little__us_4.mp3
little,a2,adverb,/definition/english/little_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lit/littl/little__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lit/littl/little__us_4.mp3
little,a1,determiner,/definition/english/little_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lit/littl/little__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lit/littl/little__us_4.mp3
little,a1,pronoun,/definition/english/little_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lit/littl/little__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lit/littl/little__us_4.mp3
live,b1,adjective,/definition/english/live2_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/liv/live_/live__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/liv/live_/live__us_2.mp3
live,b1,adverb,/definition/english/live2_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/liv/live_/live__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/liv/live_/live__us_2.mp3
live,a1,verb,/definition/english/live1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/liv/live_/live__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/liv/live_/live__us_1.mp3
lively,b2,adjective,/definition/english/lively,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/liv/livel/lively__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/liv/livel/lively__us_1.mp3
liver,c1,noun,/definition/english/liver,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/liv/liver/liver__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/liv/liver/liver__us_1.mp3
living,b1,adjective,/definition/english/living_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/liv/livin/living__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/liv/livin/living__us_5.mp3
living,b1,noun,/definition/english/living_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/liv/livin/living__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/liv/livin/living__us_5.mp3
load,b2,noun,/definition/english/load_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loa/load_/load__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loa/load_/load__us_1.mp3
load,b2,verb,/definition/english/load_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loa/load_/load__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loa/load_/load__us_1.mp3
loan,b2,noun,/definition/english/loan_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loa/loan_/loan__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loa/loan_/loan__us_1.mp3
lobby,c1,noun,/definition/english/lobby_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lob/lobby/lobby__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lob/lobby/lobby__us_1.mp3
lobby,c1,verb,/definition/english/lobby_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lob/lobby/lobby__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lob/lobby/lobby__us_1.mp3
local,a1,adjective,/definition/english/local_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/local/local__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loc/local/local__us_2.mp3
local,b1,noun,/definition/english/local_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/local/local__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loc/local/local__us_2.mp3
locate,b1,verb,/definition/english/locate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/locat/locate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loc/locat/locate__us_1.mp3
located,b1,adjective,/definition/english/located,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/locat/located__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loc/locat/located__us_4.mp3
location,b1,noun,/definition/english/location,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/locat/location__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loc/locat/location__us_2.mp3
lock,a2,noun,/definition/english/lock_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/lock_/lock__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loc/lock_/lock__us_1.mp3
lock,a2,verb,/definition/english/lock_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loc/lock_/lock__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loc/lock_/lock__us_1.mp3
log,c1,noun,/definition/english/log_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/log/log__/log__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/log/log__/log__us_1.mp3
log,c1,verb,/definition/english/log_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/log/log__/log__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/log/log__/log__us_1.mp3
logic,c1,noun,/definition/english/logic_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/log/logic/logic__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/log/logic/logic__us_1.mp3
logical,b2,adjective,/definition/english/logical_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/log/logic/logical__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/log/logic/logical__us_2.mp3
logo,b2,noun,/definition/english/logo,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/log/logo_/logo__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/log/logo_/logo__us_1.mp3
lonely,b1,adjective,/definition/english/lonely,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lon/lonel/lonely__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lon/lonel/lonely__us_2.mp3
long,a1,adjective,/definition/english/long_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lon/long_/long__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lon/long_/long__us_8.mp3
long,a1,adverb,/definition/english/long_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lon/long_/long__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lon/long_/long__us_8.mp3
long-standing,c1,adjective,/definition/english/long-standing,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lon/long_/long_standing_1_gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lon/long_/long_standing_1_us_5.mp3
long-term,b2,adjective,/definition/english/long-term_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lon/long_/long_term_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lon/long_/long_term_1_us_2.mp3
long-term,b2,adverb,/definition/english/long-term_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lon/long_/long_term_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lon/long_/long_term_1_us_2.mp3
long-time,c1,adjective,/definition/english/long-time,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lon/long_/long_time_1_gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lon/long_/long_time_1_us_4.mp3
look,a2,noun,/definition/english/look_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loo/look_/look__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loo/look_/look__us_1.mp3
look,a1,verb,/definition/english/look_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loo/look_/look__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loo/look_/look__us_1.mp3
loom,c1,verb,/definition/english/loom_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loo/loom_/loom__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loo/loom_/loom__us_1.mp3
loop,c1,noun,/definition/english/loop_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loo/loop_/loop__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loo/loop_/loop__us_1.mp3
loose,b2,adjective,/definition/english/loose_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loo/loose/loose__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loo/loose/loose__us_1.mp3
lord,b2,noun,/definition/english/lord_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lor/lord_/lord__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lor/lord_/lord__us_1.mp3
lorry,a2,noun,/definition/english/lorry,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lor/lorry/lorry__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lor/lorry/lorry__us_1.mp3
lose,a1,verb,/definition/english/lose,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/los/lose_/lose__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/los/lose_/lose__us_1.mp3
loss,b1,noun,/definition/english/loss,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/los/loss_/loss__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/los/loss_/loss__us_3.mp3
lost,a2,adjective,/definition/english/lost_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/los/lost_/lost__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/los/lost_/lost__us_6.mp3
lot,a1,adverb,/definition/english/lot_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lot/lot__/lot__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lot/lot__/lot__us_1.mp3
lot,a1,determiner,/definition/english/lot_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lot/lot__/lot__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lot/lot__/lot__us_1.mp3
lot,a1,pronoun,/definition/english/lot_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lot/lot__/lot__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lot/lot__/lot__us_1.mp3
lottery,b2,noun,/definition/english/lottery,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lot/lotte/lottery__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lot/lotte/lottery__us_1.mp3
loud,a2,adjective,/definition/english/loud_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lou/loud_/loud__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lou/loud_/loud__us_1.mp3
loud,a2,adverb,/definition/english/loud_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lou/loud_/loud__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lou/loud_/loud__us_1.mp3
loudly,a2,adverb,/definition/english/loudly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lou/loudl/loudly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lou/loudl/loudly__us_1.mp3
love,a1,noun,/definition/english/love_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lov/love_/love__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lov/love_/love__us_1.mp3
love,a1,verb,/definition/english/love_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lov/love_/love__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lov/love_/love__us_1.mp3
lovely,a2,adjective,/definition/english/lovely_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lov/lovel/lovely__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lov/lovel/lovely__us_1.mp3
low,a2,adjective,/definition/english/low_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/low/low__/low__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/low/low__/low__us_1.mp3
low,a2,adverb,/definition/english/low_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/low/low__/low__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/low/low__/low__us_1.mp3
low,b2,noun,/definition/english/low_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/low/low__/low__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/low/low__/low__us_1.mp3
lower,b2,verb,/definition/english/lower1_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/low/lower/lower__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/low/lower/lower__us_1.mp3
loyal,b2,adjective,/definition/english/loyal,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loy/loyal/loyal__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loy/loyal/loyal__us_1.mp3
loyalty,c1,noun,/definition/english/loyalty,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/loy/loyal/loyalty__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/loy/loyal/loyalty__us_1.mp3
luck,a2,noun,/definition/english/luck_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/luc/luck_/luck__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/luc/luck_/luck__us_1.mp3
lucky,a2,adjective,/definition/english/lucky,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/luc/lucky/lucky__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/luc/lucky/lucky__us_1.mp3
lunch,a1,noun,/definition/english/lunch_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lun/lunch/lunch__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lun/lunch/lunch__us_1.mp3
lung,b2,noun,/definition/english/lung,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lun/lung_/lung__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lun/lung_/lung__us_1.mp3
luxury,b1,adjective,/definition/english/luxury_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lux/luxur/luxury__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lux/luxur/luxury__us_1_rr.mp3
luxury,b1,noun,/definition/english/luxury_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lux/luxur/luxury__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lux/luxur/luxury__us_1_rr.mp3
lyric,b2,noun,/definition/english/lyric_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/l/lyr/lyric/lyric__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/l/lyr/lyric/lyric__us_1.mp3
machine,a1,noun,/definition/english/machine_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mac/machi/machine__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mac/machi/machine__us_1.mp3
machinery,c1,noun,/definition/english/machinery,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mac/machi/machinery__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mac/machi/machinery__us_1.mp3
mad,b1,adjective,/definition/english/mad_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mad/mad__/mad__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mad/mad__/mad__us_1.mp3
magazine,a1,noun,/definition/english/magazine,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mag/magaz/magazine__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mag/magaz/magazine__us_1_rr.mp3
magic,b1,adjective,/definition/english/magic_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mag/magic/magic__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mag/magic/magic__us_1.mp3
magic,b1,noun,/definition/english/magic_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mag/magic/magic__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mag/magic/magic__us_1.mp3
magical,c1,adjective,/definition/english/magical,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mag/magic/magical__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mag/magic/magical__us_1.mp3
